Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Sequencial; -1; 23018; 2.510000; 20.231000; 262144
Sequencial; 238865; 12915; 2.357000; 20.231000; 262144
Sequencial; -1; 84006; 2.264000; 20.231000; 262144
Sequencial; -1; 61959; 2.614000; 20.231000; 262144
Sequencial; 165178; 81189; 1.793000; 20.231000; 262144
Sequencial; -1; 92404; 2.279000; 20.231000; 262144
Sequencial; -1; 77851; 2.744000; 20.231000; 262144
Sequencial; -1; 121600; 2.440000; 20.231000; 262144
Sequencial; -1; 67495; 2.527000; 20.231000; 262144
Sequencial; -1; 118633; 2.301000; 20.231000; 262144
