Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; -1; 351; 0.019000; 2.276000; 1024
Binaria; 192; 364; 0.004000; 2.276000; 1024
Binaria; 147; 290; 0.003000; 2.276000; 1024
Binaria; -1; 263; 0.013000; 2.276000; 1024
Binaria; 246; 491; 0.004000; 2.276000; 1024
Binaria; 84; 172; 0.002000; 2.276000; 1024
Binaria; -1; 37; 0.011000; 2.276000; 1024
Binaria; -1; 37; 0.012000; 2.276000; 1024
Binaria; -1; 359; 0.012000; 2.276000; 1024
Binaria; 165; 328; 0.003000; 2.276000; 1024
Binaria; -1; 371; 0.011000; 2.276000; 1024
Binaria; 139; 280; 0.002000; 2.276000; 1024
Binaria; -1; 487; 0.011000; 2.276000; 1024
Binaria; -1; 356; 0.011000; 2.276000; 1024
Binaria; 49; 90; 0.002000; 2.276000; 1024
Binaria; -1; 341; 0.012000; 2.276000; 1024
Binaria; -1; 470; 0.011000; 2.276000; 1024
Binaria; -1; 352; 0.011000; 2.276000; 1024
Binaria; -1; 165; 0.012000; 2.276000; 1024
Binaria; -1; 11; 0.012000; 2.276000; 1024
Binaria; -1; 69; 0.012000; 2.276000; 1024
Binaria; -1; 17; 0.012000; 2.276000; 1024
Binaria; -1; 361; 0.012000; 2.276000; 1024
Binaria; -1; 83; 0.012000; 2.276000; 1024
Binaria; -1; 351; 0.012000; 2.276000; 1024
Binaria; -1; 112; 0.049000; 2.276000; 1024
Binaria; -1; 300; 0.018000; 2.276000; 1024
Binaria; -1; 6; 0.012000; 2.276000; 1024
Binaria; -1; 138; 0.012000; 2.276000; 1024
Binaria; 83; 167; 0.003000; 2.276000; 1024
Binaria; 192; 364; 0.003000; 2.276000; 1024
Binaria; -1; 489; 0.011000; 2.276000; 1024
Binaria; 21; 32; 0.001000; 2.276000; 1024
Binaria; 76; 154; 0.002000; 2.276000; 1024
Binaria; -1; 104; 0.011000; 2.276000; 1024
Binaria; -1; 375; 0.011000; 2.276000; 1024
Binaria; 87; 179; 0.005000; 2.276000; 1024
Binaria; -1; 141; 0.013000; 2.276000; 1024
Binaria; 212; 412; 0.005000; 2.276000; 1024
Binaria; -1; 38; 0.012000; 2.276000; 1024
Binaria; -1; 469; 0.015000; 2.276000; 1024
Binaria; -1; 136; 0.015000; 2.276000; 1024
Binaria; -1; 170; 0.014000; 2.276000; 1024
Binaria; 235; 456; 0.004000; 2.276000; 1024
Binaria; -1; 344; 0.014000; 2.276000; 1024
Binaria; 128; 260; 0.002000; 2.276000; 1024
Binaria; 75; 149; 0.003000; 2.276000; 1024
Binaria; -1; 314; 0.013000; 2.276000; 1024
Binaria; -1; 465; 0.015000; 2.276000; 1024
Binaria; -1; 314; 0.015000; 2.276000; 1024
Binaria; -1; 326; 0.014000; 2.276000; 1024
Binaria; -1; 386; 0.014000; 2.276000; 1024
Binaria; 90; 183; 0.003000; 2.276000; 1024
Binaria; -1; 39; 0.015000; 2.276000; 1024
Binaria; -1; 469; 0.015000; 2.276000; 1024
Binaria; -1; 35; 0.014000; 2.276000; 1024
Binaria; -1; 152; 0.013000; 2.276000; 1024
Binaria; 60; 121; 0.002000; 2.276000; 1024
Binaria; 205; 393; 0.004000; 2.276000; 1024
Binaria; 147; 290; 0.004000; 2.276000; 1024
Binaria; 145; 289; 0.003000; 2.276000; 1024
Binaria; 57; 109; 0.002000; 2.276000; 1024
Binaria; -1; 131; 0.013000; 2.276000; 1024
Binaria; -1; 173; 0.013000; 2.276000; 1024
Binaria; -1; 264; 0.014000; 2.276000; 1024
Binaria; 118; 235; 0.003000; 2.276000; 1024
Binaria; -1; 48; 0.013000; 2.276000; 1024
Binaria; -1; 295; 0.014000; 2.276000; 1024
Binaria; 198; 377; 0.004000; 2.276000; 1024
Binaria; -1; 313; 0.012000; 2.276000; 1024
Binaria; -1; 333; 0.011000; 2.276000; 1024
Binaria; -1; 198; 0.011000; 2.276000; 1024
Binaria; -1; 449; 0.012000; 2.276000; 1024
Binaria; 185; 355; 0.003000; 2.276000; 1024
Binaria; -1; 155; 0.011000; 2.276000; 1024
Binaria; -1; 293; 0.011000; 2.276000; 1024
Binaria; -1; 468; 0.011000; 2.276000; 1024
Binaria; -1; 156; 0.011000; 2.276000; 1024
Binaria; 237; 460; 0.004000; 2.276000; 1024
Binaria; 227; 433; 0.004000; 2.276000; 1024
Binaria; -1; 323; 0.011000; 2.276000; 1024
Binaria; 144; 286; 0.003000; 2.276000; 1024
Binaria; -1; 171; 0.011000; 2.276000; 1024
Binaria; 187; 358; 0.003000; 2.276000; 1024
Binaria; -1; 177; 0.011000; 2.276000; 1024
Binaria; -1; 140; 0.012000; 2.276000; 1024
Binaria; 121; 245; 0.002000; 2.276000; 1024
Binaria; 89; 181; 0.002000; 2.276000; 1024
Binaria; 129; 261; 0.003000; 2.276000; 1024
Binaria; 245; 490; 0.004000; 2.276000; 1024
Binaria; -1; 323; 0.012000; 2.276000; 1024
Binaria; 33; 50; 0.002000; 2.276000; 1024
Binaria; -1; 100; 0.012000; 2.276000; 1024
Binaria; -1; 454; 0.012000; 2.276000; 1024
Binaria; -1; 75; 0.015000; 2.276000; 1024
Binaria; 192; 364; 0.003000; 2.276000; 1024
Binaria; 25; 42; 0.001000; 2.276000; 1024
Binaria; 62; 124; 0.002000; 2.276000; 1024
Binaria; 80; 159; 0.002000; 2.276000; 1024
Binaria; -1; 419; 0.011000; 2.276000; 1024
Sequencial; -1; 351; 0.013000; 0.075000; 1024
Sequencial; 77; 364; 0.002000; 0.075000; 1024
Sequencial; 533; 290; 0.005000; 0.075000; 1024
Sequencial; -1; 263; 0.009000; 0.075000; 1024
Sequencial; 175; 491; 0.003000; 0.075000; 1024
Sequencial; 313; 172; 0.004000; 0.075000; 1024
Sequencial; -1; 37; 0.009000; 0.075000; 1024
Sequencial; -1; 37; 0.010000; 0.075000; 1024
Sequencial; -1; 359; 0.009000; 0.075000; 1024
Sequencial; 713; 328; 0.007000; 0.075000; 1024
Sequencial; -1; 371; 0.009000; 0.075000; 1024
Sequencial; 113; 280; 0.002000; 0.075000; 1024
