Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; 76; 130; 0.003000; 261.841000; 8192
Binaria; -1; 2104; 0.158000; 261.841000; 8192
Binaria; -1; 1600; 0.158000; 261.841000; 8192
Binaria; 2007; 3972; 0.040000; 261.841000; 8192
Binaria; 236; 492; 0.006000; 261.841000; 8192
Binaria; -1; 1769; 0.146000; 261.841000; 8192
Binaria; 1402; 2752; 0.029000; 261.841000; 8192
Binaria; 1552; 3076; 0.025000; 261.841000; 8192
Binaria; -1; 3031; 0.150000; 261.841000; 8192
Binaria; 920; 1817; 0.019000; 261.841000; 8192
Binaria; 1727; 3422; 0.030000; 261.841000; 8192
Binaria; 1029; 2033; 0.016000; 261.841000; 8192
Binaria; 1226; 2421; 0.019000; 261.841000; 8192
Binaria; -1; 2205; 0.149000; 261.841000; 8192
Binaria; 1753; 3455; 0.035000; 261.841000; 8192
Binaria; 1925; 3807; 0.030000; 261.841000; 8192
Binaria; -1; 1881; 0.150000; 261.841000; 8192
Binaria; -1; 630; 0.159000; 261.841000; 8192
Binaria; 258; 526; 0.006000; 261.841000; 8192
Binaria; 387; 780; 0.006000; 261.841000; 8192
Binaria; 1254; 2467; 0.023000; 261.841000; 8192
Binaria; -1; 2812; 0.151000; 261.841000; 8192
Binaria; 1902; 3774; 0.038000; 261.841000; 8192
Binaria; 22; 49; 0.001000; 261.841000; 8192
Binaria; -1; 2299; 0.157000; 261.841000; 8192
Binaria; 1803; 3551; 0.039000; 261.841000; 8192
Binaria; -1; 3600; 0.153000; 261.841000; 8192
Binaria; 1763; 3478; 0.036000; 261.841000; 8192
Binaria; -1; 3607; 0.148000; 261.841000; 8192
Binaria; 922; 1818; 0.019000; 261.841000; 8192
Binaria; -1; 1342; 0.153000; 261.841000; 8192
Binaria; -1; 3738; 0.158000; 261.841000; 8192
Binaria; -1; 274; 0.159000; 261.841000; 8192
Binaria; 1482; 2942; 0.030000; 261.841000; 8192
Binaria; -1; 62; 0.150000; 261.841000; 8192
Binaria; -1; 767; 0.158000; 261.841000; 8192
Binaria; 537; 1064; 0.012000; 261.841000; 8192
Binaria; 1429; 2814; 0.035000; 261.841000; 8192
Binaria; -1; 3843; 0.171000; 261.841000; 8192
Binaria; 54; 95; 0.009000; 261.841000; 8192
Binaria; -1; 984; 0.211000; 261.841000; 8192
Binaria; -1; 3266; 0.186000; 261.841000; 8192
Binaria; 1256; 2480; 0.029000; 261.841000; 8192
Binaria; -1; 3757; 0.180000; 261.841000; 8192
Binaria; -1; 1823; 0.188000; 261.841000; 8192
Binaria; -1; 1936; 0.219000; 261.841000; 8192
Binaria; -1; 3565; 0.168000; 261.841000; 8192
Binaria; -1; 3704; 0.159000; 261.841000; 8192
Binaria; -1; 2918; 0.159000; 261.841000; 8192
Binaria; -1; 443; 0.159000; 261.841000; 8192
Sequencial; -1; 1187; 0.084000; 0.619000; 8192
Sequencial; -1; 2085; 0.072000; 0.619000; 8192
Sequencial; -1; 2069; 0.069000; 0.619000; 8192
Sequencial; 7245; 430; 0.074000; 0.619000; 8192
Sequencial; -1; 892; 0.068000; 0.619000; 8192
Sequencial; -1; 3752; 0.069000; 0.619000; 8192
Sequencial; -1; 3333; 0.068000; 0.619000; 8192
Sequencial; 1937; 2872; 0.017000; 0.619000; 8192
Sequencial; 7722; 310; 0.064000; 0.619000; 8192
Sequencial; -1; 1215; 0.068000; 0.619000; 8192
Sequencial; 5222; 94; 0.044000; 0.619000; 8192
Sequencial; -1; 3745; 0.068000; 0.619000; 8192
Sequencial; -1; 1200; 0.069000; 0.619000; 8192
Sequencial; -1; 782; 0.069000; 0.619000; 8192
Sequencial; -1; 1617; 0.068000; 0.619000; 8192
Sequencial; -1; 1340; 0.070000; 0.619000; 8192
Sequencial; -1; 3928; 0.068000; 0.619000; 8192
Sequencial; 3106; 3019; 0.027000; 0.619000; 8192
Sequencial; -1; 333; 0.068000; 0.619000; 8192
Sequencial; 3574; 74; 0.031000; 0.619000; 8192
Sequencial; -1; 3534; 0.068000; 0.619000; 8192
Sequencial; -1; 3736; 0.068000; 0.619000; 8192
Sequencial; -1; 3841; 0.068000; 0.619000; 8192
Sequencial; 4645; 2388; 0.039000; 0.619000; 8192
Sequencial; -1; 169; 0.068000; 0.619000; 8192
Sequencial; -1; 2428; 0.068000; 0.619000; 8192
Sequencial; -1; 2232; 0.068000; 0.619000; 8192
Sequencial; -1; 910; 0.069000; 0.619000; 8192
Sequencial; -1; 3065; 0.068000; 0.619000; 8192
Sequencial; -1; 346; 0.068000; 0.619000; 8192
Sequencial; -1; 3001; 0.068000; 0.619000; 8192
Sequencial; -1; 604; 0.068000; 0.619000; 8192
Sequencial; 1195; 2431; 0.011000; 0.619000; 8192
Sequencial; 4327; 1070; 0.037000; 0.619000; 8192
Sequencial; -1; 1034; 0.068000; 0.619000; 8192
Sequencial; -1; 3675; 0.069000; 0.619000; 8192
Sequencial; -1; 1174; 0.068000; 0.619000; 8192
Sequencial; 4718; 719; 0.040000; 0.619000; 8192
Sequencial; -1; 2547; 0.068000; 0.619000; 8192
Sequencial; 1885; 1485; 0.016000; 0.619000; 8192
Sequencial; 2025; 1934; 0.018000; 0.619000; 8192
Sequencial; -1; 2994; 0.067000; 0.619000; 8192
Sequencial; -1; 1582; 0.068000; 0.619000; 8192
Sequencial; -1; 3486; 0.068000; 0.619000; 8192
Sequencial; 895; 3776; 0.008000; 0.619000; 8192
Sequencial; 962; 3199; 0.009000; 0.619000; 8192
Sequencial; -1; 827; 0.068000; 0.619000; 8192
Sequencial; -1; 3704; 0.068000; 0.619000; 8192
Sequencial; 3822; 2218; 0.032000; 0.619000; 8192
Sequencial; -1; 1512; 0.068000; 0.619000; 8192
Sequencial; 3166; 130; 0.027000; 0.619000; 8192
Sequencial; -1; 2104; 0.068000; 0.619000; 8192
Sequencial; -1; 1600; 0.068000; 0.619000; 8192
Sequencial; 3830; 3972; 0.032000; 0.619000; 8192
Sequencial; 7; 492; 0.001000; 0.619000; 8192
Sequencial; -1; 1769; 0.068000; 0.619000; 8192
Sequencial; 1487; 2752; 0.013000; 0.619000; 8192
Sequencial; 6675; 3076; 0.058000; 0.619000; 8192
Sequencial; -1; 3031; 0.068000; 0.619000; 8192
Sequencial; 3242; 1817; 0.028000; 0.619000; 8192
Sequencial; 5410; 3422; 0.045000; 0.619000; 8192
Sequencial; 7090; 2033; 0.058000; 0.619000; 8192
Sequencial; 2313; 2421; 0.020000; 0.619000; 8192
Sequencial; -1; 2205; 0.068000; 0.619000; 8192
Sequencial; 4047; 3455; 0.035000; 0.619000; 8192
Sequencial; 1598; 3807; 0.015000; 0.619000; 8192
Sequencial; -1; 1881; 0.068000; 0.619000; 8192
Sequencial; -1; 630; 0.068000; 0.619000; 8192
Sequencial; 4749; 526; 0.040000; 0.619000; 8192
Sequencial; 1798; 780; 0.016000; 0.619000; 8192
Sequencial; 8155; 2467; 0.068000; 0.619000; 8192
Sequencial; -1; 2812; 0.068000; 0.619000; 8192
Sequencial; 5438; 3774; 0.045000; 0.619000; 8192
Sequencial; 7049; 49; 0.058000; 0.619000; 8192
Sequencial; -1; 2299; 0.077000; 0.619000; 8192
Sequencial; 2173; 3551; 0.020000; 0.619000; 8192
Sequencial; -1; 3600; 0.069000; 0.619000; 8192
Sequencial; 5226; 3478; 0.044000; 0.619000; 8192
Sequencial; -1; 3607; 0.069000; 0.619000; 8192
Sequencial; 194; 1818; 0.004000; 0.619000; 8192
Sequencial; -1; 1342; 0.070000; 0.619000; 8192
Sequencial; -1; 3738; 0.070000; 0.619000; 8192
Sequencial; -1; 274; 0.070000; 0.619000; 8192
Sequencial; 2531; 2942; 0.022000; 0.619000; 8192
Sequencial; -1; 62; 0.069000; 0.619000; 8192
Sequencial; -1; 767; 0.071000; 0.619000; 8192
Sequencial; 2642; 1064; 0.022000; 0.619000; 8192
Sequencial; 74; 2814; 0.002000; 0.619000; 8192
Sequencial; -1; 3843; 0.071000; 0.619000; 8192
Sequencial; 4336; 95; 0.038000; 0.619000; 8192
Sequencial; -1; 984; 0.071000; 0.619000; 8192
Sequencial; -1; 3266; 0.072000; 0.619000; 8192
Sequencial; 1316; 2480; 0.012000; 0.619000; 8192
Sequencial; -1; 3757; 0.070000; 0.619000; 8192
Sequencial; -1; 1823; 0.072000; 0.619000; 8192
Sequencial; -1; 1936; 0.071000; 0.619000; 8192
Sequencial; -1; 3565; 0.069000; 0.619000; 8192
Sequencial; -1; 3704; 0.070000; 0.619000; 8192
Sequencial; -1; 2918; 0.069000; 0.619000; 8192
Sequencial; -1; 443; 0.068000; 0.619000; 8192
