Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; -1; 1504; 2.849000; 11276.876000; 32768
Binaria; -1; 1553; 2.691000; 11276.876000; 32768
Binaria; 843; 835; 0.062000; 11276.876000; 32768
Binaria; 1652; 1679; 0.075000; 11276.876000; 32768
Binaria; -1; 7161; 2.631000; 11276.876000; 32768
Binaria; -1; 7010; 2.980000; 11276.876000; 32768
Binaria; 5488; 5522; 0.410000; 11276.876000; 32768
Binaria; 6196; 6220; 0.212000; 11276.876000; 32768
Binaria; 3689; 3723; 0.115000; 11276.876000; 32768
Binaria; -1; 3034; 1.504000; 11276.876000; 32768
Binaria; 4965; 5009; 0.179000; 11276.876000; 32768
Binaria; -1; 2763; 2.072000; 11276.876000; 32768
Binaria; -1; 4078; 2.584000; 11276.876000; 32768
Binaria; -1; 4460; 2.835000; 11276.876000; 32768
Binaria; 5156; 5194; 0.377000; 11276.876000; 32768
Binaria; 894; 883; 0.027000; 11276.876000; 32768
Binaria; 3267; 3320; 0.088000; 11276.876000; 32768
Binaria; -1; 6378; 1.736000; 11276.876000; 32768
Binaria; -1; 4580; 2.781000; 11276.876000; 32768
Binaria; 7157; 7184; 0.585000; 11276.876000; 32768
Binaria; 3030; 3083; 0.163000; 11276.876000; 32768
Binaria; -1; 798; 2.487000; 11276.876000; 32768
Binaria; 852; 843; 0.078000; 11276.876000; 32768
Binaria; 4228; 4255; 0.353000; 11276.876000; 32768
Binaria; -1; 4686; 2.851000; 11276.876000; 32768
Binaria; 136; 134; 0.013000; 11276.876000; 32768
Binaria; 6546; 6605; 0.552000; 11276.876000; 32768
Binaria; 5243; 5271; 0.226000; 11276.876000; 32768
Binaria; -1; 1744; 2.279000; 11276.876000; 32768
Binaria; 6541; 6600; 0.432000; 11276.876000; 32768
Binaria; -1; 1789; 2.646000; 11276.876000; 32768
Binaria; -1; 3248; 2.752000; 11276.876000; 32768
Binaria; -1; 4505; 1.510000; 11276.876000; 32768
Binaria; 2599; 2624; 0.102000; 11276.876000; 32768
Binaria; 1274; 1280; 0.029000; 11276.876000; 32768
Binaria; -1; 3667; 1.190000; 11276.876000; 32768
Binaria; 5932; 5987; 0.211000; 11276.876000; 32768
Binaria; 6750; 6802; 0.212000; 11276.876000; 32768
Binaria; -1; 1887; 2.373000; 11276.876000; 32768
Binaria; 1683; 1710; 0.146000; 11276.876000; 32768
Binaria; -1; 6188; 2.327000; 11276.876000; 32768
Binaria; -1; 3248; 2.814000; 11276.876000; 32768
Binaria; 835; 825; 0.054000; 11276.876000; 32768
Binaria; 2229; 2266; 0.106000; 11276.876000; 32768
Binaria; -1; 4060; 2.108000; 11276.876000; 32768
Binaria; 2340; 2371; 0.144000; 11276.876000; 32768
Binaria; 7491; 7501; 0.475000; 11276.876000; 32768
Binaria; 3699; 3733; 0.166000; 11276.876000; 32768
Binaria; 765; 749; 0.024000; 11276.876000; 32768
Binaria; 4060; 4081; 0.129000; 11276.876000; 32768
Binaria; 2858; 2917; 0.082000; 11276.876000; 32768
Binaria; -1; 185; 2.502000; 11276.876000; 32768
Binaria; 4848; 4879; 0.362000; 11276.876000; 32768
Binaria; 112; 112; 0.006000; 11276.876000; 32768
Binaria; -1; 792; 2.150000; 11276.876000; 32768
Binaria; 5872; 5917; 0.579000; 11276.876000; 32768
Binaria; -1; 246; 2.639000; 11276.876000; 32768
Binaria; -1; 7397; 2.608000; 11276.876000; 32768
Binaria; 3140; 3188; 0.306000; 11276.876000; 32768
Binaria; 6307; 6342; 0.370000; 11276.876000; 32768
Binaria; 2313; 2349; 0.074000; 11276.876000; 32768
Binaria; 1321; 1330; 0.029000; 11276.876000; 32768
Binaria; 5890; 5943; 0.208000; 11276.876000; 32768
Binaria; 6810; 6854; 0.337000; 11276.876000; 32768
Binaria; -1; 3954; 1.836000; 11276.876000; 32768
Sequencial; 19497; 345; 0.180000; 2.490000; 32768
Sequencial; -1; 5967; 0.289000; 2.490000; 32768
Sequencial; 13504; 1997; 0.126000; 2.490000; 32768
Sequencial; 11146; 3933; 0.096000; 2.490000; 32768
Sequencial; 18318; 7894; 0.154000; 2.490000; 32768
Sequencial; -1; 1558; 0.289000; 2.490000; 32768
Sequencial; -1; 7964; 0.291000; 2.490000; 32768
Sequencial; 14139; 175; 0.129000; 2.490000; 32768
Sequencial; -1; 1256; 0.283000; 2.490000; 32768
Sequencial; 24541; 6175; 0.211000; 2.490000; 32768
Sequencial; -1; 7491; 0.272000; 2.490000; 32768
Sequencial; 7365; 7059; 0.064000; 2.490000; 32768
Sequencial; 8529; 360; 0.070000; 2.490000; 32768
Sequencial; 9177; 5511; 0.077000; 2.490000; 32768
Sequencial; -1; 6788; 0.270000; 2.490000; 32768
Sequencial; -1; 7040; 0.282000; 2.490000; 32768
Sequencial; -1; 4692; 0.272000; 2.490000; 32768
Sequencial; 13315; 3099; 0.111000; 2.490000; 32768
Sequencial; 16889; 2431; 0.139000; 2.490000; 32768
Sequencial; 5229; 453; 0.044000; 2.490000; 32768
Sequencial; -1; 6860; 0.270000; 2.490000; 32768
Sequencial; -1; 4832; 0.282000; 2.490000; 32768
Sequencial; 9274; 3697; 0.080000; 2.490000; 32768
Sequencial; -1; 7511; 0.270000; 2.490000; 32768
Sequencial; 30264; 353; 0.250000; 2.490000; 32768
Sequencial; 5542; 4218; 0.049000; 2.490000; 32768
Sequencial; 5683; 1659; 0.049000; 2.490000; 32768
Sequencial; -1; 1171; 0.267000; 2.490000; 32768
Sequencial; 20339; 7536; 0.175000; 2.490000; 32768
Sequencial; 18752; 7290; 0.165000; 2.490000; 32768
Sequencial; -1; 5998; 0.279000; 2.490000; 32768
Sequencial; 8766; 4233; 0.083000; 2.490000; 32768
Sequencial; 15914; 5258; 0.140000; 2.490000; 32768
Sequencial; 15759; 7995; 0.133000; 2.490000; 32768
Sequencial; -1; 4518; 0.278000; 2.490000; 32768
Sequencial; -1; 1504; 0.305000; 2.490000; 32768
Sequencial; -1; 1553; 0.305000; 2.490000; 32768
Sequencial; 2103; 835; 0.025000; 2.490000; 32768
Sequencial; 1060; 1679; 0.010000; 2.490000; 32768
Sequencial; -1; 7161; 0.294000; 2.490000; 32768
Sequencial; -1; 7010; 0.296000; 2.490000; 32768
Sequencial; 10739; 5522; 0.108000; 2.490000; 32768
Sequencial; 14742; 6220; 0.134000; 2.490000; 32768
Sequencial; 12324; 3723; 0.108000; 2.490000; 32768
Sequencial; -1; 3034; 0.290000; 2.490000; 32768
Sequencial; 5184; 5009; 0.050000; 2.490000; 32768
Sequencial; -1; 2763; 0.282000; 2.490000; 32768
Sequencial; -1; 4078; 0.285000; 2.490000; 32768
Sequencial; -1; 4460; 0.278000; 2.490000; 32768
Sequencial; 17056; 5194; 0.146000; 2.490000; 32768
Sequencial; 4842; 883; 0.043000; 2.490000; 32768
Sequencial; 1482; 3320; 0.014000; 2.490000; 32768
Sequencial; -1; 6378; 0.275000; 2.490000; 32768
Sequencial; -1; 4580; 0.277000; 2.490000; 32768
Sequencial; 7849; 7184; 0.069000; 2.490000; 32768
Sequencial; 29437; 3083; 0.265000; 2.490000; 32768
Sequencial; -1; 798; 0.273000; 2.490000; 32768
Sequencial; 7926; 843; 0.072000; 2.490000; 32768
Sequencial; 11467; 4255; 0.100000; 2.490000; 32768
Sequencial; -1; 4686; 0.284000; 2.490000; 32768
Sequencial; 17750; 134; 0.165000; 2.490000; 32768
Sequencial; 11689; 6605; 0.100000; 2.490000; 32768
Sequencial; 4979; 5271; 0.045000; 2.490000; 32768
Sequencial; -1; 1744; 0.276000; 2.490000; 32768
Sequencial; 21026; 6600; 0.257000; 2.490000; 32768
Sequencial; -1; 1789; 0.289000; 2.490000; 32768
Sequencial; -1; 3248; 0.298000; 2.490000; 32768
Sequencial; -1; 4505; 0.296000; 2.490000; 32768
Sequencial; 21550; 2624; 0.193000; 2.490000; 32768
Sequencial; 1876; 1280; 0.020000; 2.490000; 32768
Sequencial; -1; 3667; 0.295000; 2.490000; 32768
Sequencial; 16281; 5987; 0.153000; 2.490000; 32768
Sequencial; 1273; 6802; 0.015000; 2.490000; 32768
Sequencial; -1; 1887; 0.322000; 2.490000; 32768
Sequencial; 30315; 1710; 0.261000; 2.490000; 32768
Sequencial; -1; 6188; 0.282000; 2.490000; 32768
Sequencial; -1; 3248; 0.280000; 2.490000; 32768
Sequencial; 21600; 825; 0.194000; 2.490000; 32768
Sequencial; 29811; 2266; 0.268000; 2.490000; 32768
Sequencial; -1; 4060; 0.281000; 2.490000; 32768
Sequencial; 19961; 2371; 0.175000; 2.490000; 32768
Sequencial; 23416; 7501; 0.204000; 2.490000; 32768
Sequencial; 22191; 3733; 0.195000; 2.490000; 32768
Sequencial; 19062; 749; 0.167000; 2.490000; 32768
Sequencial; 9296; 4081; 0.083000; 2.490000; 32768
Sequencial; 24613; 2917; 0.211000; 2.490000; 32768
Sequencial; -1; 185; 0.288000; 2.490000; 32768
Sequencial; 7392; 4879; 0.070000; 2.490000; 32768
Sequencial; 31226; 112; 0.272000; 2.490000; 32768
Sequencial; -1; 792; 0.289000; 2.490000; 32768
Sequencial; 7668; 5917; 0.086000; 2.490000; 32768
Sequencial; -1; 246; 0.282000; 2.490000; 32768
Sequencial; -1; 7397; 0.286000; 2.490000; 32768
Sequencial; 8484; 3188; 0.077000; 2.490000; 32768
Sequencial; 13317; 6342; 0.113000; 2.490000; 32768
Sequencial; 22808; 2349; 0.192000; 2.490000; 32768
Sequencial; 19126; 1330; 0.162000; 2.490000; 32768
Sequencial; 28089; 5943; 0.237000; 2.490000; 32768
Sequencial; 18892; 6854; 0.161000; 2.490000; 32768
Sequencial; -1; 3954; 0.284000; 2.490000; 32768
