Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; -1; 469; 0.058000; 55.240000; 4096
Binaria; -1; 1459; 0.059000; 55.240000; 4096
Binaria; -1; 304; 0.059000; 55.240000; 4096
Binaria; -1; 989; 0.060000; 55.240000; 4096
Binaria; 600; 1190; 0.010000; 55.240000; 4096
Binaria; -1; 1665; 0.058000; 55.240000; 4096
Binaria; -1; 1851; 0.059000; 55.240000; 4096
Binaria; 522; 1051; 0.009000; 55.240000; 4096
Binaria; -1; 1207; 0.057000; 55.240000; 4096
Binaria; -1; 1408; 0.057000; 55.240000; 4096
Binaria; -1; 762; 0.057000; 55.240000; 4096
Binaria; 531; 1078; 0.009000; 55.240000; 4096
Binaria; -1; 206; 0.057000; 55.240000; 4096
Binaria; -1; 828; 0.058000; 55.240000; 4096
Binaria; -1; 1760; 0.058000; 55.240000; 4096
Binaria; -1; 85; 0.057000; 55.240000; 4096
Binaria; -1; 268; 0.058000; 55.240000; 4096
Binaria; 673; 1354; 0.010000; 55.240000; 4096
Binaria; 729; 1451; 0.012000; 55.240000; 4096
Binaria; -1; 1445; 0.057000; 55.240000; 4096
Binaria; 354; 711; 0.007000; 55.240000; 4096
Binaria; -1; 121; 0.058000; 55.240000; 4096
Binaria; -1; 800; 0.057000; 55.240000; 4096
Binaria; -1; 1369; 0.058000; 55.240000; 4096
Binaria; 418; 845; 0.007000; 55.240000; 4096
Binaria; -1; 426; 0.057000; 55.240000; 4096
Binaria; -1; 1026; 0.058000; 55.240000; 4096
Binaria; -1; 704; 0.058000; 55.240000; 4096
Binaria; -1; 662; 0.059000; 55.240000; 4096
Binaria; -1; 1295; 0.057000; 55.240000; 4096
Binaria; 109; 235; 0.004000; 55.240000; 4096
Binaria; -1; 1131; 0.057000; 55.240000; 4096
Binaria; -1; 1106; 0.057000; 55.240000; 4096
Binaria; -1; 540; 0.058000; 55.240000; 4096
Binaria; -1; 120; 0.057000; 55.240000; 4096
Binaria; -1; 649; 0.071000; 55.240000; 4096
Binaria; 282; 557; 0.006000; 55.240000; 4096
Binaria; 155; 323; 0.003000; 55.240000; 4096
Binaria; -1; 1700; 0.057000; 55.240000; 4096
Binaria; -1; 116; 0.068000; 55.240000; 4096
Binaria; 869; 1732; 0.019000; 55.240000; 4096
Binaria; -1; 814; 0.062000; 55.240000; 4096
Binaria; -1; 1195; 0.059000; 55.240000; 4096
Binaria; -1; 290; 0.069000; 55.240000; 4096
Binaria; 822; 1642; 0.017000; 55.240000; 4096
Sequencial; -1; 1777; 0.050000; 0.336000; 4096
Sequencial; -1; 1828; 0.036000; 0.336000; 4096
Sequencial; -1; 696; 0.036000; 0.336000; 4096
Sequencial; -1; 201; 0.038000; 0.336000; 4096
Sequencial; -1; 330; 0.048000; 0.336000; 4096
Sequencial; -1; 888; 0.052000; 0.336000; 4096
Sequencial; -1; 3; 0.043000; 0.336000; 4096
Sequencial; -1; 810; 0.041000; 0.336000; 4096
Sequencial; 3641; 1080; 0.035000; 0.336000; 4096
Sequencial; -1; 1022; 0.039000; 0.336000; 4096
Sequencial; 1339; 559; 0.012000; 0.336000; 4096
Sequencial; -1; 1136; 0.036000; 0.336000; 4096
Sequencial; 353; 1385; 0.004000; 0.336000; 4096
Sequencial; 162; 1764; 0.002000; 0.336000; 4096
Sequencial; 426; 1303; 0.005000; 0.336000; 4096
Sequencial; -1; 177; 0.038000; 0.336000; 4096
Sequencial; -1; 1300; 0.037000; 0.336000; 4096
Sequencial; 3129; 55; 0.052000; 0.336000; 4096
Sequencial; -1; 270; 0.047000; 0.336000; 4096
Sequencial; -1; 647; 0.041000; 0.336000; 4096
Sequencial; -1; 782; 0.037000; 0.336000; 4096
Sequencial; 2274; 258; 0.022000; 0.336000; 4096
Sequencial; -1; 964; 0.039000; 0.336000; 4096
Sequencial; 989; 1672; 0.010000; 0.336000; 4096
Sequencial; 1548; 585; 0.015000; 0.336000; 4096
Sequencial; -1; 837; 0.039000; 0.336000; 4096
Sequencial; -1; 773; 0.037000; 0.336000; 4096
Sequencial; -1; 168; 0.037000; 0.336000; 4096
Sequencial; 2524; 1379; 0.023000; 0.336000; 4096
Sequencial; 1611; 1361; 0.015000; 0.336000; 4096
Sequencial; 2937; 861; 0.026000; 0.336000; 4096
Sequencial; -1; 1509; 0.037000; 0.336000; 4096
Sequencial; -1; 1189; 0.036000; 0.336000; 4096
Sequencial; -1; 1557; 0.037000; 0.336000; 4096
Sequencial; 2129; 1710; 0.019000; 0.336000; 4096
Sequencial; 1248; 1519; 0.013000; 0.336000; 4096
Sequencial; -1; 446; 0.042000; 0.336000; 4096
Sequencial; 3582; 66; 0.035000; 0.336000; 4096
Sequencial; 612; 682; 0.007000; 0.336000; 4096
Sequencial; 1734; 1878; 0.017000; 0.336000; 4096
Sequencial; 1213; 1088; 0.012000; 0.336000; 4096
Sequencial; -1; 1241; 0.038000; 0.336000; 4096
Sequencial; 2209; 1366; 0.021000; 0.336000; 4096
Sequencial; 877; 825; 0.009000; 0.336000; 4096
Sequencial; -1; 1357; 0.036000; 0.336000; 4096
Sequencial; 3400; 669; 0.030000; 0.336000; 4096
Sequencial; -1; 1003; 0.035000; 0.336000; 4096
Sequencial; 968; 657; 0.010000; 0.336000; 4096
Sequencial; 1960; 724; 0.018000; 0.336000; 4096
Sequencial; -1; 1625; 0.036000; 0.336000; 4096
Sequencial; -1; 1305; 0.035000; 0.336000; 4096
Sequencial; -1; 1507; 0.035000; 0.336000; 4096
Sequencial; 1957; 1884; 0.017000; 0.336000; 4096
Sequencial; 810; 269; 0.008000; 0.336000; 4096
Sequencial; -1; 1531; 0.034000; 0.336000; 4096
Sequencial; -1; 469; 0.035000; 0.336000; 4096
Sequencial; -1; 1459; 0.035000; 0.336000; 4096
Sequencial; -1; 304; 0.035000; 0.336000; 4096
Sequencial; -1; 989; 0.037000; 0.336000; 4096
Sequencial; 1888; 1190; 0.017000; 0.336000; 4096
Sequencial; -1; 1665; 0.035000; 0.336000; 4096
Sequencial; -1; 1851; 0.035000; 0.336000; 4096
Sequencial; 1931; 1051; 0.017000; 0.336000; 4096
Sequencial; -1; 1207; 0.035000; 0.336000; 4096
Sequencial; -1; 1408; 0.035000; 0.336000; 4096
Sequencial; -1; 762; 0.036000; 0.336000; 4096
Sequencial; 2379; 1078; 0.021000; 0.336000; 4096
Sequencial; -1; 206; 0.035000; 0.336000; 4096
Sequencial; -1; 828; 0.036000; 0.336000; 4096
Sequencial; -1; 1760; 0.036000; 0.336000; 4096
Sequencial; -1; 85; 0.036000; 0.336000; 4096
Sequencial; -1; 268; 0.037000; 0.336000; 4096
Sequencial; 1008; 1354; 0.010000; 0.336000; 4096
Sequencial; 3001; 1451; 0.027000; 0.336000; 4096
Sequencial; -1; 1445; 0.036000; 0.336000; 4096
Sequencial; 2119; 711; 0.019000; 0.336000; 4096
Sequencial; -1; 121; 0.035000; 0.336000; 4096
Sequencial; -1; 800; 0.035000; 0.336000; 4096
Sequencial; -1; 1369; 0.041000; 0.336000; 4096
Sequencial; 3916; 845; 0.034000; 0.336000; 4096
Sequencial; -1; 426; 0.036000; 0.336000; 4096
Sequencial; -1; 1026; 0.036000; 0.336000; 4096
Sequencial; -1; 704; 0.036000; 0.336000; 4096
Sequencial; -1; 662; 0.036000; 0.336000; 4096
Sequencial; -1; 1295; 0.037000; 0.336000; 4096
Sequencial; 707; 235; 0.007000; 0.336000; 4096
Sequencial; -1; 1131; 0.041000; 0.336000; 4096
Sequencial; -1; 1106; 0.034000; 0.336000; 4096
Sequencial; -1; 540; 0.036000; 0.336000; 4096
Sequencial; -1; 120; 0.035000; 0.336000; 4096
Sequencial; -1; 649; 0.035000; 0.336000; 4096
Sequencial; 1940; 557; 0.018000; 0.336000; 4096
Sequencial; 3055; 323; 0.028000; 0.336000; 4096
Sequencial; -1; 1700; 0.036000; 0.336000; 4096
Sequencial; -1; 116; 0.038000; 0.336000; 4096
Sequencial; 368; 1732; 0.004000; 0.336000; 4096
Sequencial; -1; 814; 0.034000; 0.336000; 4096
Sequencial; -1; 1195; 0.036000; 0.336000; 4096
Sequencial; -1; 290; 0.038000; 0.336000; 4096
Sequencial; 2623; 1642; 0.023000; 0.336000; 4096
