Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; 63322; 126689; 6.523000; 7030512.010000; 524288
Binaria; 80816; 161767; 8.088000; 7030512.010000; 524288
Binaria; -1; 43322; 54.445000; 7030512.010000; 524288
Binaria; -1; 127192; 54.499000; 7030512.010000; 524288
Binaria; 91260; 182768; 9.508000; 7030512.010000; 524288
Binaria; -1; 56468; 55.295000; 7030512.010000; 524288
Binaria; -1; 124538; 55.295000; 7030512.010000; 524288
Binaria; -1; 107030; 54.754000; 7030512.010000; 524288
Binaria; -1; 238823; 54.502000; 7030512.010000; 524288
Binaria; -1; 137834; 54.540000; 7030512.010000; 524288
Sequencial; 127531; 72553; 1.127000; 40.961000; 524288
Sequencial; -1; 105847; 4.499000; 40.961000; 524288
Sequencial; -1; 116222; 4.526000; 40.961000; 524288
Sequencial; -1; 230540; 4.590000; 40.961000; 524288
Sequencial; 27576; 257729; 0.246000; 40.961000; 524288
Sequencial; -1; 128831; 4.560000; 40.961000; 524288
Sequencial; 241110; 19107; 2.121000; 40.961000; 524288
Sequencial; 99374; 234086; 0.865000; 40.961000; 524288
Sequencial; 267115; 135383; 2.297000; 40.961000; 524288
Sequencial; -1; 121787; 4.505000; 40.961000; 524288
Sequencial; -1; 163593; 4.574000; 40.961000; 524288
Sequencial; -1; 175834; 4.589000; 40.961000; 524288
Sequencial; 326084; 242281; 2.798000; 40.961000; 524288
Sequencial; -1; 95291; 4.534000; 40.961000; 524288
Sequencial; -1; 255548; 4.563000; 40.961000; 524288
Sequencial; 194521; 254390; 1.695000; 40.961000; 524288
Sequencial; 228626; 54879; 2.007000; 40.961000; 524288
Sequencial; 429594; 106880; 3.707000; 40.961000; 524288
Sequencial; 449820; 158610; 3.872000; 40.961000; 524288
Sequencial; -1; 34532; 4.555000; 40.961000; 524288
Sequencial; -1; 76594; 4.529000; 40.961000; 524288
Sequencial; 440206; 12349; 3.801000; 40.961000; 524288
Sequencial; 380087; 197474; 3.279000; 40.961000; 524288
Sequencial; -1; 67411; 4.525000; 40.961000; 524288
Sequencial; -1; 131095; 4.556000; 40.961000; 524288
Sequencial; -1; 120633; 4.501000; 40.961000; 524288
Sequencial; -1; 112223; 4.500000; 40.961000; 524288
Sequencial; -1; 160152; 4.519000; 40.961000; 524288
Sequencial; -1; 219044; 4.500000; 40.961000; 524288
Sequencial; 315769; 195331; 2.768000; 40.961000; 524288
Sequencial; -1; 187450; 4.545000; 40.961000; 524288
Sequencial; -1; 29598; 4.499000; 40.961000; 524288
Sequencial; 378181; 169531; 3.274000; 40.961000; 524288
Sequencial; 18900; 41673; 0.169000; 40.961000; 524288
Sequencial; -1; 128490; 4.490000; 40.961000; 524288
Sequencial; -1; 165260; 4.530000; 40.961000; 524288
Sequencial; -1; 38856; 4.506000; 40.961000; 524288
Sequencial; -1; 15949; 4.513000; 40.961000; 524288
Sequencial; -1; 5698; 4.519000; 40.961000; 524288
Sequencial; -1; 174239; 4.522000; 40.961000; 524288
Sequencial; -1; 137736; 4.514000; 40.961000; 524288
Sequencial; -1; 169291; 4.497000; 40.961000; 524288
Sequencial; -1; 88074; 4.486000; 40.961000; 524288
Sequencial; 309075; 248370; 2.683000; 40.961000; 524288
Sequencial; 496482; 132934; 4.278000; 40.961000; 524288
Sequencial; -1; 81622; 4.498000; 40.961000; 524288
Sequencial; -1; 240760; 4.486000; 40.961000; 524288
Sequencial; 227627; 187813; 1.994000; 40.961000; 524288
Sequencial; -1; 56854; 4.505000; 40.961000; 524288
Sequencial; -1; 5722; 4.551000; 40.961000; 524288
Sequencial; 255455; 90697; 2.245000; 40.961000; 524288
