Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; 6320; 12505; 0.254000; 8745.283000; 32768
Binaria; 1299; 2624; 0.041000; 8745.283000; 32768
Binaria; 4652; 9280; 0.128000; 8745.283000; 32768
Binaria; -1; 3667; 1.181000; 8745.283000; 32768
Binaria; 7077; 13987; 0.252000; 8745.283000; 32768
Binaria; 3349; 6802; 0.106000; 8745.283000; 32768
Binaria; -1; 9887; 1.699000; 8745.283000; 32768
Binaria; 4870; 9710; 0.289000; 8745.283000; 32768
Binaria; -1; 6188; 1.347000; 8745.283000; 32768
Binaria; -1; 11248; 1.128000; 8745.283000; 32768
Binaria; 413; 825; 0.015000; 8745.283000; 32768
Binaria; 1115; 2266; 0.031000; 8745.283000; 32768
Binaria; -1; 12060; 1.115000; 8745.283000; 32768
Binaria; -1; 2371; 1.113000; 8745.283000; 32768
Binaria; 3703; 7501; 0.126000; 8745.283000; 32768
Binaria; 1841; 3733; 0.045000; 8745.283000; 32768
Binaria; 381; 749; 0.012000; 8745.283000; 32768
Binaria; 6114; 12081; 0.225000; 8745.283000; 32768
Binaria; 1423; 2917; 0.060000; 8745.283000; 32768
Binaria; -1; 185; 1.904000; 8745.283000; 32768
Binaria; -1; 4879; 1.636000; 8745.283000; 32768
Binaria; 4028; 8112; 0.153000; 8745.283000; 32768
Binaria; -1; 792; 1.187000; 8745.283000; 32768
Binaria; 7025; 13917; 0.277000; 8745.283000; 32768
Binaria; -1; 8246; 1.150000; 8745.283000; 32768
Binaria; -1; 7397; 1.109000; 8745.283000; 32768
Binaria; 1568; 3188; 0.054000; 8745.283000; 32768
Binaria; 3124; 6342; 0.084000; 8745.283000; 32768
Binaria; -1; 10349; 1.118000; 8745.283000; 32768
Binaria; -1; 1330; 1.382000; 8745.283000; 32768
Binaria; -1; 13943; 1.802000; 8745.283000; 32768
Binaria; -1; 6854; 1.146000; 8745.283000; 32768
Binaria; -1; 3954; 1.142000; 8745.283000; 32768
Sequencial; -1; 345; 0.303000; 2.681000; 32768
Sequencial; -1; 5967; 0.284000; 2.681000; 32768
Sequencial; 13504; 1997; 0.114000; 2.681000; 32768
Sequencial; -1; 3933; 0.270000; 2.681000; 32768
Sequencial; 27318; 15894; 0.224000; 2.681000; 32768
Sequencial; -1; 1558; 0.269000; 2.681000; 32768
Sequencial; 14423; 15964; 0.119000; 2.681000; 32768
Sequencial; -1; 8175; 0.268000; 2.681000; 32768
Sequencial; 13205; 9256; 0.113000; 2.681000; 32768
Sequencial; -1; 14175; 0.267000; 2.681000; 32768
Sequencial; -1; 7491; 0.271000; 2.681000; 32768
Sequencial; -1; 15059; 0.269000; 2.681000; 32768
Sequencial; 8529; 360; 0.085000; 2.681000; 32768
Sequencial; -1; 13511; 0.269000; 2.681000; 32768
Sequencial; -1; 6788; 0.270000; 2.681000; 32768
Sequencial; -1; 7040; 0.270000; 2.681000; 32768
Sequencial; -1; 12692; 0.269000; 2.681000; 32768
Sequencial; -1; 11099; 0.273000; 2.681000; 32768
Sequencial; -1; 10431; 0.274000; 2.681000; 32768
Sequencial; 5229; 453; 0.046000; 2.681000; 32768
Sequencial; -1; 6860; 0.269000; 2.681000; 32768
Sequencial; -1; 12832; 0.271000; 2.681000; 32768
Sequencial; 9274; 3697; 0.078000; 2.681000; 32768
Sequencial; -1; 7511; 0.268000; 2.681000; 32768
Sequencial; 133; 8353; 0.002000; 2.681000; 32768
Sequencial; 5542; 4218; 0.048000; 2.681000; 32768
Sequencial; -1; 1659; 0.265000; 2.681000; 32768
Sequencial; -1; 1171; 0.273000; 2.681000; 32768
Sequencial; -1; 7536; 0.267000; 2.681000; 32768
Sequencial; 22655; 15290; 0.187000; 2.681000; 32768
Sequencial; -1; 5998; 0.273000; 2.681000; 32768
Sequencial; -1; 12233; 0.274000; 2.681000; 32768
Sequencial; -1; 5258; 0.273000; 2.681000; 32768
Sequencial; 17759; 7995; 0.146000; 2.681000; 32768
Sequencial; -1; 4518; 0.272000; 2.681000; 32768
Sequencial; -1; 9504; 0.268000; 2.681000; 32768
Sequencial; -1; 9553; 0.270000; 2.681000; 32768
Sequencial; -1; 8835; 0.269000; 2.681000; 32768
Sequencial; 1060; 1679; 0.010000; 2.681000; 32768
Sequencial; -1; 7161; 0.267000; 2.681000; 32768
Sequencial; -1; 7010; 0.272000; 2.681000; 32768
Sequencial; 7698; 13522; 0.065000; 2.681000; 32768
Sequencial; -1; 6220; 0.271000; 2.681000; 32768
Sequencial; 13337; 11723; 0.111000; 2.681000; 32768
Sequencial; 17105; 11034; 0.141000; 2.681000; 32768
Sequencial; -1; 13009; 0.267000; 2.681000; 32768
Sequencial; -1; 2763; 0.268000; 2.681000; 32768
Sequencial; -1; 12078; 0.270000; 2.681000; 32768
Sequencial; 15708; 12460; 0.132000; 2.681000; 32768
Sequencial; -1; 13194; 0.276000; 2.681000; 32768
Sequencial; -1; 883; 0.269000; 2.681000; 32768
Sequencial; 1582; 3320; 0.015000; 2.681000; 32768
Sequencial; 15791; 14378; 0.131000; 2.681000; 32768
Sequencial; -1; 4580; 0.267000; 2.681000; 32768
Sequencial; -1; 15184; 0.268000; 2.681000; 32768
Sequencial; -1; 11083; 0.277000; 2.681000; 32768
Sequencial; -1; 8798; 0.292000; 2.681000; 32768
Sequencial; 7926; 843; 0.077000; 2.681000; 32768
Sequencial; -1; 12255; 0.288000; 2.681000; 32768
Sequencial; -1; 4686; 0.280000; 2.681000; 32768
Sequencial; 17750; 134; 0.150000; 2.681000; 32768
Sequencial; -1; 6605; 0.270000; 2.681000; 32768
Sequencial; 4979; 5271; 0.043000; 2.681000; 32768
Sequencial; -1; 9744; 0.268000; 2.681000; 32768
Sequencial; -1; 14600; 0.273000; 2.681000; 32768
Sequencial; 4543; 9789; 0.040000; 2.681000; 32768
Sequencial; -1; 3248; 0.279000; 2.681000; 32768
Sequencial; 17239; 12505; 0.171000; 2.681000; 32768
Sequencial; 21550; 2624; 0.187000; 2.681000; 32768
Sequencial; 31456; 9280; 0.272000; 2.681000; 32768
Sequencial; -1; 3667; 0.280000; 2.681000; 32768
Sequencial; 4738; 13987; 0.044000; 2.681000; 32768
Sequencial; 1273; 6802; 0.013000; 2.681000; 32768
Sequencial; -1; 9887; 0.274000; 2.681000; 32768
Sequencial; 26186; 9710; 0.227000; 2.681000; 32768
Sequencial; -1; 6188; 0.274000; 2.681000; 32768
Sequencial; -1; 11248; 0.271000; 2.681000; 32768
Sequencial; 21600; 825; 0.183000; 2.681000; 32768
Sequencial; 29811; 2266; 0.250000; 2.681000; 32768
Sequencial; -1; 12060; 0.268000; 2.681000; 32768
Sequencial; -1; 2371; 0.268000; 2.681000; 32768
Sequencial; 23416; 7501; 0.192000; 2.681000; 32768
Sequencial; 22191; 3733; 0.183000; 2.681000; 32768
Sequencial; 19062; 749; 0.157000; 2.681000; 32768
Sequencial; 4906; 12081; 0.043000; 2.681000; 32768
Sequencial; 24613; 2917; 0.201000; 2.681000; 32768
Sequencial; -1; 185; 0.280000; 2.681000; 32768
Sequencial; -1; 4879; 0.273000; 2.681000; 32768
Sequencial; 11774; 8112; 0.103000; 2.681000; 32768
Sequencial; -1; 792; 0.269000; 2.681000; 32768
Sequencial; 3979; 13917; 0.035000; 2.681000; 32768
Sequencial; -1; 8246; 0.267000; 2.681000; 32768
Sequencial; -1; 7397; 0.267000; 2.681000; 32768
Sequencial; 8484; 3188; 0.071000; 2.681000; 32768
Sequencial; 13317; 6342; 0.109000; 2.681000; 32768
Sequencial; -1; 10349; 0.267000; 2.681000; 32768
Sequencial; -1; 1330; 0.268000; 2.681000; 32768
Sequencial; -1; 13943; 0.270000; 2.681000; 32768
Sequencial; -1; 6854; 0.269000; 2.681000; 32768
Sequencial; -1; 3954; 0.271000; 2.681000; 32768
