Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Sequencial; -1; 206067; 9.004000; 80.734000; 1048576
Sequencial; 500041; 6647; 4.292000; 80.734000; 1048576
Sequencial; -1; 104688; 8.981000; 80.734000; 1048576
Sequencial; 706500; 442875; 6.048000; 80.734000; 1048576
Sequencial; -1; 187460; 8.960000; 80.734000; 1048576
Sequencial; -1; 189299; 8.987000; 80.734000; 1048576
Sequencial; -1; 4944; 8.956000; 80.734000; 1048576
Sequencial; 198378; 426948; 1.698000; 80.734000; 1048576
Sequencial; -1; 268520; 8.996000; 80.734000; 1048576
Sequencial; 603172; 232808; 5.160000; 80.734000; 1048576
Sequencial; 233870; 67781; 2.002000; 80.734000; 1048576
Sequencial; 418883; 310826; 3.606000; 80.734000; 1048576
Sequencial; -1; 8643; 8.975000; 80.734000; 1048576
Sequencial; 670285; 1319; 5.727000; 80.734000; 1048576
Sequencial; 638290; 132188; 5.475000; 80.734000; 1048576
Sequencial; 260917; 523257; 2.261000; 80.734000; 1048576
Sequencial; -1; 173524; 8.962000; 80.734000; 1048576
Sequencial; -1; 203058; 8.959000; 80.734000; 1048576
Sequencial; -1; 61310; 8.985000; 80.734000; 1048576
Sequencial; 70405; 45811; 0.616000; 80.734000; 1048576
Sequencial; -1; 434934; 8.939000; 80.734000; 1048576
Sequencial; 65119; 328891; 0.560000; 80.734000; 1048576
Sequencial; 613045; 242730; 5.245000; 80.734000; 1048576
