Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; -1; 14483; 3.921000; 45093.585000; 65536
Binaria; -1; 11165; 3.947000; 45093.585000; 65536
Binaria; -1; 24294; 3.860000; 45093.585000; 65536
Binaria; -1; 40713; 3.626000; 45093.585000; 65536
Binaria; -1; 30276; 3.120000; 45093.585000; 65536
Binaria; 32666; 64837; 1.615000; 45093.585000; 65536
Binaria; -1; 51715; 3.274000; 45093.585000; 65536
Binaria; 343; 682; 0.019000; 45093.585000; 65536
Binaria; -1; 3207; 3.184000; 45093.585000; 65536
Binaria; -1; 37599; 3.645000; 45093.585000; 65536
Binaria; -1; 49138; 3.501000; 45093.585000; 65536
Binaria; -1; 31198; 3.379000; 45093.585000; 65536
Binaria; 24473; 48368; 1.303000; 45093.585000; 65536
Binaria; -1; 40900; 3.521000; 45093.585000; 65536
Binaria; -1; 3625; 3.704000; 45093.585000; 65536
Binaria; -1; 2614; 3.427000; 45093.585000; 65536
Binaria; 27634; 54555; 1.610000; 45093.585000; 65536
Binaria; -1; 10176; 3.926000; 45093.585000; 65536
Binaria; -1; 28996; 3.765000; 45093.585000; 65536
Binaria; -1; 63554; 4.371000; 45093.585000; 65536
Binaria; -1; 60170; 4.060000; 45093.585000; 65536
Binaria; -1; 27002; 4.008000; 45093.585000; 65536
Binaria; 25052; 49484; 1.435000; 45093.585000; 65536
Binaria; -1; 11672; 3.618000; 45093.585000; 65536
Binaria; -1; 29479; 3.796000; 45093.585000; 65536
Binaria; -1; 25484; 3.599000; 45093.585000; 65536
Binaria; -1; 21410; 3.523000; 45093.585000; 65536
Binaria; -1; 5259; 3.665000; 45093.585000; 65536
Binaria; -1; 25222; 3.565000; 45093.585000; 65536
Binaria; -1; 53796; 3.595000; 45093.585000; 65536
Binaria; -1; 63882; 3.488000; 45093.585000; 65536
Binaria; 20110; 39705; 1.521000; 45093.585000; 65536
Binaria; 32730; 64961; 2.696000; 45093.585000; 65536
Binaria; -1; 9529; 5.800000; 45093.585000; 65536
Binaria; -1; 1770; 6.225000; 45093.585000; 65536
Binaria; 8435; 16590; 0.747000; 45093.585000; 65536
Binaria; 4755; 9366; 0.350000; 45093.585000; 65536
Binaria; 27125; 53486; 2.245000; 45093.585000; 65536
Binaria; 1849; 3624; 0.113000; 45093.585000; 65536
Binaria; 6433; 12573; 0.349000; 45093.585000; 65536
Binaria; 6380; 12437; 0.302000; 45093.585000; 65536
Binaria; 26755; 52763; 1.836000; 45093.585000; 65536
Binaria; -1; 43771; 5.366000; 45093.585000; 65536
Binaria; -1; 47157; 5.744000; 45093.585000; 65536
Binaria; -1; 28663; 6.370000; 45093.585000; 65536
Binaria; -1; 33748; 6.700000; 45093.585000; 65536
Binaria; -1; 49771; 6.577000; 45093.585000; 65536
Binaria; 9236; 18218; 0.942000; 45093.585000; 65536
Binaria; 22203; 43924; 2.146000; 45093.585000; 65536
Binaria; -1; 13767; 6.101000; 45093.585000; 65536
Binaria; 1595; 3124; 0.124000; 45093.585000; 65536
Sequencial; -1; 8305; 0.604000; 5.370000; 65536
Sequencial; 12702; 9436; 0.121000; 5.370000; 65536
Sequencial; 58675; 22125; 0.506000; 5.370000; 65536
Sequencial; 43410; 35542; 0.377000; 5.370000; 65536
Sequencial; -1; 47772; 0.568000; 5.370000; 65536
Sequencial; -1; 7136; 0.557000; 5.370000; 65536
Sequencial; 9929; 60343; 0.092000; 5.370000; 65536
Sequencial; 13076; 43443; 0.109000; 5.370000; 65536
Sequencial; 29527; 36624; 0.247000; 5.370000; 65536
Sequencial; 6010; 55580; 0.051000; 5.370000; 65536
Sequencial; -1; 45156; 0.551000; 5.370000; 65536
Sequencial; -1; 4470; 0.569000; 5.370000; 65536
Sequencial; -1; 55069; 0.562000; 5.370000; 65536
Sequencial; 9239; 58236; 0.083000; 5.370000; 65536
Sequencial; 10121; 51950; 0.084000; 5.370000; 65536
Sequencial; -1; 37386; 0.556000; 5.370000; 65536
Sequencial; -1; 22647; 0.574000; 5.370000; 65536
Sequencial; -1; 31492; 0.578000; 5.370000; 65536
Sequencial; -1; 14745; 0.566000; 5.370000; 65536
Sequencial; 18353; 43779; 0.163000; 5.370000; 65536
Sequencial; -1; 17023; 0.552000; 5.370000; 65536
Sequencial; -1; 26230; 0.572000; 5.370000; 65536
Sequencial; 8399; 19111; 0.077000; 5.370000; 65536
Sequencial; -1; 54190; 0.554000; 5.370000; 65536
Sequencial; -1; 24650; 0.560000; 5.370000; 65536
Sequencial; -1; 49054; 0.557000; 5.370000; 65536
Sequencial; 21746; 3370; 0.189000; 5.370000; 65536
Sequencial; -1; 50883; 0.551000; 5.370000; 65536
Sequencial; -1; 62104; 0.551000; 5.370000; 65536
Sequencial; -1; 41638; 0.574000; 5.370000; 65536
Sequencial; -1; 10769; 0.600000; 5.370000; 65536
Sequencial; -1; 56761; 0.604000; 5.370000; 65536
Sequencial; 11892; 37427; 0.112000; 5.370000; 65536
Sequencial; 12132; 32894; 0.101000; 5.370000; 65536
Sequencial; 19350; 27303; 0.167000; 5.370000; 65536
Sequencial; -1; 20199; 0.600000; 5.370000; 65536
Sequencial; -1; 40030; 0.568000; 5.370000; 65536
Sequencial; 27726; 8998; 0.243000; 5.370000; 65536
Sequencial; 6765; 49994; 0.058000; 5.370000; 65536
Sequencial; -1; 63006; 0.552000; 5.370000; 65536
Sequencial; -1; 64578; 0.578000; 5.370000; 65536
Sequencial; -1; 30150; 0.569000; 5.370000; 65536
Sequencial; -1; 2477; 0.557000; 5.370000; 65536
Sequencial; -1; 40999; 0.557000; 5.370000; 65536
Sequencial; -1; 9738; 0.563000; 5.370000; 65536
Sequencial; 6400; 40779; 0.062000; 5.370000; 65536
Sequencial; -1; 13386; 0.555000; 5.370000; 65536
Sequencial; 21231; 32386; 0.182000; 5.370000; 65536
Sequencial; -1; 7271; 0.568000; 5.370000; 65536
Sequencial; -1; 14483; 0.559000; 5.370000; 65536
Sequencial; -1; 11165; 0.564000; 5.370000; 65536
Sequencial; -1; 24294; 0.558000; 5.370000; 65536
Sequencial; -1; 40713; 0.563000; 5.370000; 65536
Sequencial; -1; 30276; 0.574000; 5.370000; 65536
Sequencial; 4261; 64837; 0.042000; 5.370000; 65536
Sequencial; -1; 51715; 0.563000; 5.370000; 65536
Sequencial; 27512; 682; 0.241000; 5.370000; 65536
Sequencial; -1; 3207; 0.579000; 5.370000; 65536
Sequencial; -1; 37599; 0.567000; 5.370000; 65536
Sequencial; -1; 49138; 0.559000; 5.370000; 65536
Sequencial; -1; 31198; 0.555000; 5.370000; 65536
Sequencial; 24569; 48368; 0.215000; 5.370000; 65536
Sequencial; -1; 40900; 0.604000; 5.370000; 65536
Sequencial; -1; 3625; 0.633000; 5.370000; 65536
Sequencial; -1; 2614; 0.588000; 5.370000; 65536
Sequencial; 23001; 54555; 0.214000; 5.370000; 65536
Sequencial; -1; 10176; 0.614000; 5.370000; 65536
Sequencial; -1; 28996; 0.625000; 5.370000; 65536
Sequencial; -1; 63554; 0.663000; 5.370000; 65536
Sequencial; -1; 60170; 0.614000; 5.370000; 65536
Sequencial; -1; 27002; 0.616000; 5.370000; 65536
Sequencial; 3207; 49484; 0.029000; 5.370000; 65536
Sequencial; -1; 11672; 0.580000; 5.370000; 65536
Sequencial; -1; 29479; 0.587000; 5.370000; 65536
Sequencial; -1; 25484; 0.578000; 5.370000; 65536
Sequencial; -1; 21410; 0.574000; 5.370000; 65536
Sequencial; -1; 5259; 0.573000; 5.370000; 65536
Sequencial; -1; 25222; 0.575000; 5.370000; 65536
Sequencial; -1; 53796; 0.596000; 5.370000; 65536
Sequencial; -1; 63882; 0.582000; 5.370000; 65536
Sequencial; 36143; 39705; 0.327000; 5.370000; 65536
Sequencial; 16382; 64961; 0.145000; 5.370000; 65536
Sequencial; -1; 9529; 0.574000; 5.370000; 65536
Sequencial; -1; 1770; 0.581000; 5.370000; 65536
Sequencial; 59377; 16590; 0.541000; 5.370000; 65536
Sequencial; 59297; 9366; 0.546000; 5.370000; 65536
Sequencial; 34066; 53486; 0.326000; 5.370000; 65536
Sequencial; 7648; 3624; 0.071000; 5.370000; 65536
Sequencial; 27308; 12573; 0.246000; 5.370000; 65536
Sequencial; 50839; 12437; 0.449000; 5.370000; 65536
Sequencial; 52234; 52763; 0.464000; 5.370000; 65536
Sequencial; -1; 43771; 0.577000; 5.370000; 65536
Sequencial; -1; 47157; 0.575000; 5.370000; 65536
Sequencial; -1; 28663; 0.579000; 5.370000; 65536
Sequencial; -1; 33748; 0.578000; 5.370000; 65536
Sequencial; -1; 49771; 0.602000; 5.370000; 65536
Sequencial; 4518; 18218; 0.041000; 5.370000; 65536
Sequencial; 1624; 43924; 0.014000; 5.370000; 65536
Sequencial; -1; 13767; 0.581000; 5.370000; 65536
Sequencial; 13090; 3124; 0.125000; 5.370000; 65536
